,review,label
506,"Pas supra intéressant au premier abord , l' Inde , acteurs inconnus , une dérive en barque ... Mouais , mais si vous avez aimé "" Seul au monde "" on est sur le même concept , sans trop de copie , les acteurs jouant bien ça ne dérange pas qu' ils ne soient pas des stars , et sans racisme on accepte bien le contexte . En effet , il y a bien plus à voir dans ce film : ses images . Franchement elles sont magnifiques , il mérite un prix pour la photographie , le traitement vidéo , les paysages , le cadrage et la mise en scène . J' ai pas vu ça depuis des années , et les bons films sont si rares ces derniers temps ... En dehors de cela il reste : une bonne histoire , bien menée , bien filmée , avec un rythme plus soutenu que son homologue avec Tom Hanks , un scénario inédit et rafraichissant , Piscine Molitor joue très bien , les dialogues ne sont pas creux comme on pouvait l' attendre , la musique rend vraiment bien , les FX sont bien gérés ( donc utiles , s' insérant bien dans le film , et bien faits ) , quand aux longueurs que je redoutais elles sont trop peu nombreuses pour que cela pénalise le film . Alors au final qu' est-ce qui m ' a déplu pour ne pas mettre 5 ? Ce serait l' aspect de la religion . Le réalisateur le met en avant au début , mais le zappe presque totalement ensuite . Si le héros en parlait plus , ou donnait son avis sur ses aventures par rapport à toutes ses religions cela aurait intéressant , dommage car l' effet "" coupé au montage "" est préjudiciable pour le coup , on se prive d' une richesse de vision ésotérique rare .",1
507,"showgirls ou comment un genie , je dirait meme plus LE genie verhoven , est condamné a subir une seance de ball trap dans le role du pigeon d' argille pour avoir osé faire un film different , virtuose et surtout derangant . car showgirls et la critique , c' est un peu "" caché ce sein que je ne saurais voir ! "" ( au sens propre et au sens figuré ) . verhoven ose dire qu' il faut parfois dans le milieu de spectacle couché pour reussir , que les danseuses rivales se font parfois des crasses , qu' un chanteur peu etre beau , viril et ignoble a la fois , que las vegas ne se resume pas a celine dion susurant une complainte au palace et surtout il ose , avec le genie qui le caracterise depuis le debut de sa carriere , il montre comme le sexe joue une place centrale dans la société et dans l' esprit des gens . une etude a montré que 98 % des europenns estime que le sexe joue une place centrale dan leurs vie , mais alors le dire dans une salle de cinema et vous serez mis au pilori . alors votre altesse paul verhoven , moi qui suit sans doute votre plus grand fan , merci a vous pour de tel joyaux , un film puissant ou tout du debut a la fin , un mythique chef d' oeuvres , a voir absolument",1
508,"Film absolument génial qui mélange humour et actions en mer ... Le combat sans pitié entre braconniers sans vergogne et amoureux de la vie . A voir absolument pour comprendre le combat de la Sea Shepherd conservation society et de ses membres à travers le monde . Attention , certaines images peuvent choquer les petits enfants car il s' agit d' une cause difficile : (",1
509,"Ben zut alors , ça ne vous donne pas envie ? ! Pour ma part j' y cours ce soir et je vous dirais si je n' aurai pas dû y aller plus modéremment ...",1
510,"Biopic qui mélange fiction et Histoire . Henry King , fraîchement converti au catholicisme y met tout son cœur . Il reste également lucide et honnête sur son entreprise car dès l' entame du film , il prévient : « Pour les croyants , nulle explication n' est nécessaire . Pour les autres , nulle explication n' est possible » . Le film a le mérite de cibler d' entrée son public . Cinématographiquement , c' est un travail propre mais totalement prévisible .",0
511,"J' ai rarement vu un film aussi mauvais , et c' est Eric et Ramzy qui nous le sortent ... Je suis un grand adepte de leur humour en spectacle ( ou pour le film La Tour Montparnasse Infernale qui est vraiment drôle ) , mais là c' est radicalement affligeant . Visuellement c' est probablement l' un des films les plus moches que j' ai pu voir , le scénario est à se tirer une balle tant la BD n' est pas respectée ( on nous balance du fantastique avec un chapeau magique à la con ) , des gags plus que pitoyables . Quant aux acteurs , je n' ose même pas en parler . Allez , si . Eric et Ramzy montrent qu' ils ne sont pas des acteurs . Ils n' interprètent pas Joe et Averell Dalton mais Eric et Ramzy . Les multiples références sont insupportables et le film est quasiment irregardable . Les personnes qui mettent plus de 4 / 5 à ce film n' ont certainement jamais rien vu d' autre de leur vie ...",0
512,"Bille August n' a jamais eu la réputation d' être un metteur en scène innovant ou au style très percutant . Et ce n' est pas ses deux palmes d' or qui peuvent y changer grand chose . Mais adapter les mémoires du geôlier de Mandela , peut donner quand même quelque chose de fort , et là où il a réussi son coup : quelque chose de très touchant . Et cela malgré son académisme et sa réalisation très classique . C' est une histoire vraie , l' histoire d' un homme , symbole de toutes les luttes pour la liberté et celle d' un pays symbole de toutes les oppressions . Le sujet est fort et on passe aisément sur la pauvreté de la mise en scène pour n' en retenir le propos . Certes le pathos est là pour tirer les larmes , et quelques scènes chocs sont là pour secouer un peu . Ajouter à cela une interprétation hors paire et le tour est joué . Joseph Fiennes est parfait et le duo qu' il forme avec Diane Kruger est très crédible . Tout comme toutes les scènes avec Dennis Haysbert qui joue Mandela . Tous les seconds rôles sont aussi très bien . A voir donc pour le devoir mémoire sur l' Apartheid et pour des acteurs inspirés .",1
513,"Encore un bon film US non distribué au cinéma ! Au milieu du flot de navets de cette rentrée 2010 , il faut aller se réfugier dans un video-club pour découvrir cette excellente comédie dramatique éclairée par la toujours lumineuse Renee Zellweger . Traitée sous la forme d' un road-movie somptueusement costumé , décoré et mis en musique , l' histoire conte les périgrinations tragi-comiques d' un mère séparée et ses deux grands fils dans l' amérique de 1953 . Du vrai bon cinoche qui mériterait vraiment d' être exploité en salles ...",1
514,"Jack Nicholson en personnage insupportable , je suis fan ! Il est très très bon avec tous ses tocs et ses petites manies . Le personnage est un vrai petit saligaud mais dispose d' un bon fond malgré ses sauts d' humeur qu' il a du mal à contrôler en envoyant balader tout le monde . L' amitié soudaine pour le chien de son voisin qu' il aura auparavant balancer par le vide ordure est à mourir de rire , autant que le voyage en voiture avec son voisin gay et sa serveuse qui le rembarre de temps en temps . Une excellente comédie , je n' ai pas arrêté de rire , les seconds rôles sont également très bons ! : ' )",1
515,"Film qui s' apparente à une série B conçu par le monument Roger Corman qui s' articule autour d' une histoire très fantastique , celle d' une directrice de cosmétique qui refuse de vieillir et qui décide de s' insérer du sérum de guêpes alors loin d' être totalement au point . Si le postulat classique mais fort sympathique peut permettre d' éveiller une réelle curiosité , le film s' enfonce malheureusement dans une histoire qui se veut d' être trop pris au sérieux soulignant ainsi des conséquences très importantes . Le film en ressort sans aucun intérêt avec une succession de scènes et de plans sans imagination permettant aux acteurs de dialoguer ; dialogue qui n' est malheureusement pas le point fort du film puisqu' on bascule souvent dans le ridicule , à la limite du pathétique . C' est dans ces conditions que l' ennui intervient rapidement avant d' être réveillé par les dernières minutes du film . Trop peu pour devenir un bon film , loin d' être un must . Le film qui a une durée ridicule de 72 minutes peut paraître durer une éternité . Je le déconseille vivement !",0
516,"Le genre de film "" nous , les américains , on est les plus forts , et on aime pas les vilains terroristes "" maintes et maintes fois vu et revu dans des films d' action de série B ou Z. Seule originalité ici , c' est le président Ford ( Harrison , pas Gerald ! ) qui va tout seul comme un grand donner une bonne leçon aux terroristes mené par un Gary Oldman toujours excellent ( c' est bien le seul truc bien de ce film ) , sauver tout le monde à la fon et récupérer son joli navion . En bref , c' est ce qu' on appelle chez moi un immondice audiovisuel .",0
517,"# DesFiguesEnAvril le nouveau film tendre , sublime et bouleversant de Nadir Dendoune Nadir Dendoune capte dans l' intimité de ce huis-clos de sublimes instants de grâce et nous fait partager le destin d' une femme française . Un film tendre , généreux , drôle et subtil On a hâte de le voir en salles🎥",1
518,Un Très bon film avec de tres bon acteurs dommage que la fin du film soit vite expédié sa aurait été bien de savoir la suite entre les 2 frères,1
519,"Quelle belle surprise que ce « Saint de Manhattan » . Sous ses airs de bon gros mélo se cache en réalité un drame très sensible , où l' on évite avec talent le misérabilisme pour donner épaisseur et émotion aux deux héros , que Matt Dillon et Danny Glover interprètent brillamment . Si nous sommes ainsi bel et bien dans un constat social alarmant et qui sonne on ne peut plus juste , Tim Hunter n' en oublie pas pour autant de soigner le décor , les dialogues et les situations , si bien qu' il y a même moyen de rire à plusieurs reprises tant l' attachement que l' on a pour Matthew et Jerry est important . D' ailleurs , bien plus qu' un simple drame sur les sans domicile , c' est surtout une très belle histoire d' amitié qui nous est racontée , le tout avec une touche surréaliste aussi inattendue que réussie . Bref , ce genre d' oeuvres dont on attend pas grand chose et qui savent nous combler au-delà de nos espérances : une réussite , tout simplement .",1
520,"Très agréable thriller de Robert Hossein ( très sédusant dans le premier rôle ) , d' après le roman de Frédéric Dard ; magnifique BO d' André Hossein .",1
521,"J' aime le football , j' adore le cinéma , mais les deux ont même temps font quand même rarement bon ménage , et ce visiblement même lorsque vous avez un cador derrière la caméra ... John Huston a beau faire le boulot très correctement et avec beaucoup de sérieux , il ne semble pas spécialement passionné par ce qu' il filme et cela se ressent . Pourtant rien n' est vraiment mauvais , mais sans réellement s' ennuyer , on ne pourra pas dire que cette histoire de match organisé durant la Seconde Guerre mondiale opposant prisonniers anglais ( entre autres ) et allemands nous laissera un grand souvenir , et ce malgré un casting chatoyant ( Michael Caine , Sylvester Stallone , Max von Sydow ou encore Pelé , plutôt pas mal dans son unique rôle au cinéma ) . Pas beaucoup de reproches à faire , donc , mais pas beaucoup de compliments non plus ...",0
